Roscoe; Sir; Henry Enfield (1833 - 1915),Fellow,4/06/1863
Rose; Francis Leslie (1909 - 1988),Fellow,21/03/1957
Rose; Gustav (1798 - 1873),Foreign Member,14/06/1866
Rose; Heinrich (1795 - 1864),Foreign Member,5/05/1842
Rose; John Donald (1911 - 1976),Fellow,18/03/1971
Rose; Sir; George (1782 - 1873),Fellow,5/06/1834
Rose; William (1751 - 1829),Fellow,23/11/1786
Rosenberger; Otto August (1800 - 1890),Foreign Member,4/06/1835
Rosenbrock; Howard Harry,Fellow,18/03/1976
Rosenhain; Walter (1875 - 1934),Fellow,01/05/1913
Rosenhead; Louis (1906 - 1984),Fellow,21/03/1946
Rosenheim; Max Leonard (1908 - 1972); Baron Rosenheim of Camden,Fellow,25/05/1972
Rosenheim; Otto (1871 - 1955),Fellow,12/05/1927
Rosenkrantz; Iver (1674 - 1745),Fellow,11/06/1713
Ross; Daniel (1780 - 1849),Fellow,13/06/1822
Ross; Douglas Alan; Physicist,Fellow,26/05/2005
Ross; Graham Garland,Fellow,14/03/1991
Ross; John (1719 - 1792),Fellow,23/02/1758
Ross; Patrick (c 1740 - 1804),Fellow,11/12/1794
Ross; Sir; James Clark (1800 - 1862),Fellow,11/12/1828
Ross; Sir; Ronald (1857 - 1932),Fellow,06/06/1901
Rossant; Janet,Fellow,11/05/2000
Rosseinsky; Matthew Jonathan,Fellow,15/05/2008
Rossmann; Michael George (1930 - 2019),Foreign Member,14/03/1996
Rotblat; Sir; Joseph (1908 - 2005),Fellow,09/03/1995
Roth; Klaus Friedrich,Fellow,24/03/1960
Roth; Sir; Martin (1917 - 2006),Fellow,14/03/1996
Rotherham; Leonard (1913 - 2001),Fellow,21/03/1963
Rothman; James Edward,Foreign Member,28/03/2019
Rothschild; Dame; Miriam Louisa (1908 - 2005),Fellow,21/03/1985
Rothschild; Lionel Walter (1868 - 1937); 2nd Baron Rothschild,Fellow,23/11/1911
Rothschild; Nathaniel Mayer Victor (1910 - 1990); 3rd Baron Rothschild,Fellow,19/03/1953
Rothwell; Dame; Nancy Jane,Fellow,27/05/2004
Roughton; Francis John Worsley (1899 - 1972),Fellow,07/05/1936
Roupell; George Leith (1797 - 1854),Fellow,12/12/1839
Rous; Francis Peyton (1879 - 1970),Foreign Member,23/05/1940
Routh; Edward John (1831 - 1907),Fellow,6/06/1872
Roux; Pierre Paul Emile (1853 - 1933),Foreign Member,26/06/1913
Rowan; Sheila,Fellow,09/05/2018
Rowe; Frederick Maurice (1891 - 1946),Fellow,22/03/1945
Rowe; Henry (- 1769),Fellow,12/04/1739
Rowe; Ronald Kerry,Fellow,02/05/2013
Rowell; John Martin,Fellow,16/03/1989
Rowland; Frank Sherwood (1927 - 2012),Foreign Member,27/05/2004
Rowland; Henry Augustus (1848 - 1901),Foreign Member,5/12/1889
Rowledge; Arthur John (1876 - 1957),Fellow,20/03/1941
Rowley; George (1782 - 1836),Fellow,14/11/1811
Rowley; John (c 1768 - 1824),Fellow,9/02/1809
Rowlinson; Sir; John Shipley (1926 - 2018),Fellow,19/03/1970
Rowson; Lionel Edward Aston (1914 - 1989),Fellow,15/03/1973
Roy; Charles Le (1726 - 1779),Fellow,31/05/1770
Roy; Charles Smart (1854 - 1897),Fellow,12/06/1884
Roy; Jean Baptiste Le (1720 - 1800),Fellow,10/06/1773
Roy; William (1726 - 1790),Fellow,26/03/1767
Royen; Adrianus van (1704 - 1779),Fellow,27/06/1728
Royen; David van (? 1727 - 1799),Fellow,6/12/1759
Royle; John Forbes (? 1798 - 1858),Fellow,6/04/1837
Royston-Pigott; George West (? 1817 - 1889),Fellow,12/06/1873
Rubbia; Carlo,Foreign Member,28/06/1984
Rubin; Gerald Mayer,Foreign Member,17/05/2007
Rubinsztein; David Chaim,Fellow,04/05/2017
Rucker; Sir; Arthur William (1848 - 1915),Fellow,12/06/1884
Rudge; Edward (1703 - 1763),Fellow,3/11/1726
Rudge; Edward (1763 - 1846),Fellow,31/01/1805
Rudge; Edward John (1792 - 1861),Fellow,18/02/1847
Rudge; James (c 1785 - 1852),Fellow,17/11/1814
Rudge; Sir; Alan Walter,Fellow,12/03/1992
Rue; Warren de la (1815 - 1889),Fellow,06/06/1850
Ruffles; Philip Charles,Fellow,14/05/1998
Ruhemann; Siegfried (1859 - 1942),Fellow,07/05/1914
Rumker; Karl Ludwig Christian (1788 - 1862),Foreign Member,14/06/1855
Rumsey; Henry Wyldbore (1809 - 1876),Fellow,4/06/1874
Runcorn; Stanley Keith (1922 - 1995),Fellow,18/03/1965
Rupert (1619 - 1682); Prince; Count Palatine of the Rhine and Duke of Bavaria; Duke of Cumberland and Earl of Holderness,Royal Fellow,22/03/1665
Rushbrooke; George Stanley (1915 - 1995),Fellow,18/03/1982
Rushton; William Albert Hugh (1901 - 1980),Fellow,18/03/1948
Rushworth; Matthew,Fellow,28/03/2019
Russell; Alexander (1715 - 1768),Fellow,6/05/1756
Russell; Alexander (1861 - 1943),Fellow,15/05/1924
Russell; Bertrand Arthur William (1872 - 1970); 3rd Earl Russell,Fellow,07/05/1908
Russell; Francis (- 1795),Fellow,15/03/1770
Russell; Henry Chamberlaine (1836 - 1907),Fellow,4/06/1886
Russell; Henry Norris (1877 - 1957),Foreign Member,17/06/1937
Russell; Herbrand Arthur (1858 - 1940); 11th Duke of Bedford,Statute 12,05/11/1908
Russell; Ian John,Fellow,16/03/1989
Russell; Jesse Watts (1786 - 1875),Fellow,7/06/1821
Russell; John (1710 - 1771); 4th Duke of Bedford,Fellow,11/03/1742
Russell; John (1792 - 1878); 1st Earl Russell,Fellow,6/05/1847
Russell; John Scott (1808 - 1882),Fellow,7/06/1849
Russell; Michael (fl 1742 - 1767),Fellow,25/03/1742
Russell; Patrick (1727 - 1805),Fellow,27/11/1777
Russell; Philip St John,Fellow,26/05/2005
Russell; Richard (1687 - 1759),Fellow,13/02/1752
Russell; Robert Graham Goodwin,Fellow,15/05/2008
Russell; Sir; Archibald Edward (1904 - 1995),Fellow,19/03/1970
Russell; Sir; Edward John (1872 - 1965),Fellow,03/05/1917
Russell; Sir; Frederick Stratten (1897 - 1984),Fellow,17/03/1938
Russell; Sir; William (1773 - 1839),Fellow,5/04/1832
Russell; William (1713 - 1787),Fellow,9/01/1777
Russell; William Henry Leighton (1823 - 1891),Fellow,7/06/1866
Russell; William James (1830 - 1909),Fellow,6/06/1872
Rutherford; Ernest (1871 - 1937); Baron Rutherford of Nelson,Fellow,11/06/1903
Rutherford; Thomas (1712 - 1771),Fellow,27/01/1743
Rutherford; William,Fellow,30/04/2014
Rutherford; William (1839 - 1899),Fellow,1/06/1876
Rutter; Sir; Michael Llewellyn,Fellow,19/03/1987
Rutty; William (1687 - 1730),Fellow,30/06/1720
Ruusscher; Melchior De (fl 1730 - 1753),Fellow,26/02/1730
Ruysch; Friedrich (1638 - 1731),Fellow,9/06/1715
Ruzicka; Leopold (1887 - 1976),Foreign Member,18/06/1942
Ryan; John (- 1808),Fellow,19/04/1798
Ryan; Sir; Edward (1793 - 1875),Fellow,2/02/1860
Rycaut; Sir; Paul (? 1628 - 1700),Fellow,12/12/1666
Rydberg; Janne Robert (1854 - 1919),Foreign Member,26/06/1919
Ryde; John Walter (1898 - 1961),Fellow,18/03/1948
Ryder; Dudley (1798 - 1882); 2nd Earl of Harrowby,Fellow,24/11/1853
Ryle; Sir; Martin (1918 - 1984),Fellow,20/03/1952
Ryley; Sir; Philip (- 1733),Fellow,15/07/1696
Ryves; Thomas (- 1788),Fellow,20/11/1760
Sabatier; Paul (1859 - 1941),Foreign Member,28/02/1918
Sabine; Joseph (1770 - 1837),Fellow,07/11/1799
Sabine; Sir; Edward (1788 - 1883),Fellow,16/04/1818
Sacchetti; Giulio (fl 1740 - 1757),Fellow,6/11/1740
Sachrajda; Christopher Tadeusz Czeslaw,Fellow,14/03/1996
Sachs; Julius von (1832 - 1897),Foreign Member,31/05/1888
Sachs; Leo (1924 - 2013),Fellow,15/05/1997
Sackville; Charles (1638 - 1706); 6th Earl of Dorset,Fellow,11/01/1699
Sackville; Richard (1622 - 1677); 5th Earl of Dorset,Fellow,3/05/1665
Sadler; Michael Thomas (1780 - 1835),Fellow,9/06/1832
Sadler; Peter John,Fellow,26/05/2005
Saffman; Philip Geoffrey (1931 - 2008),Fellow,17/03/1988
Sage; George Louis Le (1724 - 1803),Fellow,1/06/1775
Saha; Meghnad N (?1893 - 1956),Fellow,12/05/1927
Sahni; Birbal (1891 - 1949),Fellow,07/05/1936
Saibil; Ruth,Fellow,18/05/2006
Sainsbury; David; Lord,Honorary Fellow,15/05/2008
Sainthill; Peter (- 1775),Fellow,6/02/1735
Sakmann; Bert (1942 -),Foreign Member,09/06/1994
Salam; Gavin Phillip,Fellow,04/05/2017
Salam; Muhammad Abdus (1926 - 1996),Fellow,19/03/1959
Salaman; Redcliffe Nathan (1874 - 1955),Fellow,16/05/1935
Salengre; Albert Henri de (? 1694 - 1723),Fellow,5/11/1719
Salis; Henry Jerome de (1740 - 1810),Fellow,3/05/1770
Salis; Jerome de (1709 - 1794),Fellow,19/03/1741
Salis; Jerome de (1771 - 1836),Fellow,15/12/1808
Salisbury; Richard Anthony (1761 - 1829),Fellow,15/03/1787
Salisbury; Sir; Edward James (1886 - 1978),Fellow,11/05/1933
Salje; Ekhard Karl Hermann,Fellow,14/03/1996
Sallier; Claude (1685 - 1761),Fellow,10/05/1744
Salmon; George (1819 - 1904),Fellow,4/06/1863
Salpeter; Edwin Ernest (1924 - 2008),Foreign Member,17/06/1993
Salt; George (1903 - 2003),Fellow,15/03/1956
Salt; Henry (1780 - 1827),Fellow,26/11/1812
Salter; Henry Hyde (1823 - 1871),Fellow,5/06/1856
Salter; Samuel James Augustus (1825 - 1897),Fellow,4/06/1863
Salton; Milton Robert James,Fellow,15/03/1979
Salusbury; Oliver (fl 1673 - 1687),Fellow,6/04/1681
Saluzzo; Guiseppe Angelo (1734 - 1810); Conte di Menusiglio,Fellow,21/02/1760
Salvador; Joseph (fl 1759),Fellow,15/03/1759
Salvemini di Castiglione; Giovanni Francesco Mauro Melchiorre (1708 - 1791),Fellow,30/05/1745
Salvin; Osbert (1835 - 1898),Fellow,12/06/1873
Salvini; Antonio Maria (1653 - ? 1729),Fellow,5/04/1716
Sambles; John Roy,Fellow,13/05/2002
Sambrook; Joseph Frank (1939 - 2019),Fellow,21/03/1985
Sambrooke; Sir; Jeremy (- 1705),Fellow,27/04/1681
Sampson; Ralph Allen (1866 - 1939),Fellow,11/06/1903
Sampson; Thomas (? 1767 - 1839),Fellow,4/07/1811
Samuelson; Sir; Bernhard (1820 - 1905),Fellow,2/06/1881
Samuelsson; Bengt Ingemar (1934 -),Foreign Member,28/06/1990
Sand; Alec (1901 - 1945),Fellow,16/03/1944
Sandage; Allan Rex,Foreign Member,10/05/2001
Sanders; Dale,Fellow,10/05/2001
Sanders; Jeremy Keith Morris,Fellow,09/03/1995
Sanders; Samuel (- 1746),Fellow,3/11/1720
Sanders; William (1799 - 1875),Fellow,2/06/1864
Sandilands; Alexander (- 1760),Fellow,30/11/1711
Sanford; Edward Ayshford (1794 - 1871),Fellow,06/12/1832
Sanger; Frederick (1918 - 2013),Fellow,18/03/1954
Sanger; Ruth Ann (1918 - 2001),Fellow,16/03/1972
Sannazzaro; Luigi Malaspina di (fl 1784); Marquis,Fellow,24/06/1784
Sansonetti; Philippe,Foreign Member,30/04/2014
Sarayva; Matthew (fl 1743),Fellow,21/04/1743
Sargent; Wallace Leslie William (1935 - 2012),Fellow,19/03/1981
Sargeson; Alan McLeod,Fellow,17/03/1983
Sarnak; Peter,Fellow,13/05/2002
Sarotti; Giovanni Ambrosio (fl 1679 - 1714),Fellow,1/12/1679
Sarukhan; Jose,Foreign Member,15/05/2003
Sauer; Joachim,Foreign Member,09/05/2018
Saumarez; Richard (1764 - 1835),Fellow,18/12/1834
Saunders; Augustus Page (1801 - 1878),Fellow,18/04/1833
Saunders; Edward (1848 - 1910),Fellow,05/06/1902
Saunders; Erasmus (- 1775),Fellow,22/03/1759
Saunders; George (1762 - 1839),Fellow,7/05/1812
Saunders; Sir; Owen Alfred (1904 - 1993),Fellow,20/03/1958
Saunders; William (- 1751),Fellow,2/05/1745
Saunders; William (1743 - 1817),Fellow,9/05/1793
Saunders; William Wilson (1809 - 1879),Fellow,2/06/1853
Saunderson; Nicholas (1682 - 1739),Fellow,6/11/1718
Saussure; Horace Benedict de (1740 - 1799),Fellow,3/04/1788
Saussure; Nicolas Theodore de (1767 - 1845),Foreign Member,23/03/1820
Sauvages de la Croix; Francois Boissier (1706 - ? 1767),Fellow,25/05/1749
Savart; Felix (1791 - 1841),Foreign Member,30/05/1839
Savery; Thomas (c 1650 - 1715),Fellow,13/02/1706
Savile; George (1633 - 1695); 1st Marquess of Halifax,Fellow,30/11/1675
Savile; Sir; George (1678 - 1743),Fellow,2/11/1721
Savile; Sir; George (1726 - 1784),Fellow,10/12/1747
Savill; John Stewarr,Fellow,02/05/2013
Savory; Sir; William Scovell (1826 - 1895),Fellow,3/06/1858
Sawatzky; George Albert,Fellow,15/05/2008
Sawbridge; Henry Barne (1778 - 1851),Fellow,27/06/1822
Sawbridge; John (1699 - 1762),Fellow,28/06/1739
Sawicki; Roman Mieczyslaw (1930 - 1990),Fellow,19/03/1987
Sawyer; John Stanley (1916 - 2000),Fellow,15/03/1962
Saxby; Robin,Honorary Fellow,30/04/2015
Sazanov; Leonid Alexeevich,Fellow,28/03/2019
Scarburgh; Sir; Charles (1615 - 1694),Original Fellow,20/05/1663
Scarlotti; Pomponio (fl 1696); Baron of,Fellow,29/04/1696
Scarpa; Antonio (? 1747 - 1832),Fellow,5/05/1791
Schaffer; Jacob Christian (1718 - 1790),Fellow,23/02/1764
Scheffer; Ingrid Eileen,Fellow,09/05/2018
Schekman; Randy (1948 -),Foreign Member,02/05/2013
Scheuchzer; Johann Jakob (1672 - 1733),Fellow,30/11/1703
Scheuchzer; John Gaspar (1702 - 1729),Fellow,7/05/1724
Scheurer; Samuel (1685 - c 1749),Fellow,28/03/1717
Schiaparelli; Giovanni Virginio (1835 - 1910),Foreign Member,26/11/1896
Schild; Heinz Otto (1906 - 1984),Fellow,17/03/1966
Schindler; David William,Fellow,10/05/2001
Schlich; Sir; William (1840 - 1925),Fellow,06/06/1901
Schlosser; Jan Albert (1733 - 1769),Fellow,22/01/1756
Schluter; Dolph,Fellow,13/05/1999
Schmeisser; Johann Gottfried (1767 - 1837),Fellow,20/03/1794
Schmidt; Brian Paul,Fellow,19/04/2012
Schmidt-Nielsen; Knut (1915 - 2007),Foreign Member,27/06/1985
Schneider; William George,Fellow,15/03/1962
Schoepflin; Johann Daniel (1694 - 1771),Fellow,27/06/1728
Schofield; Andrew Noel,Fellow,12/03/1992
Schofield; Christopher,Fellow,02/05/2013
Scholes; Gregory Denton,Fellow,28/03/2019
Schomberg; Meyer Low (1690 - 1761),Fellow,30/11/1726
Schomburgk; Sir; Robert Hermann (1804 - 1865),Fellow,9/06/1859
Schonland; Sir; Basil Ferdinand Jamieson (1896 - 1972),Fellow,17/03/1938
Schorlemmer; Carl (1834 - 1892),Fellow,8/06/1871
Schott; George Adolphus (1868 - 1937),Fellow,11/05/1922
Schreber; Johann Christian Daniel von (1739 - 1810),Fellow,16/04/1795
Schrock; Richard Royce,Foreign Member,15/05/2008
Schrodinger; Erwin (1887 - 1961),Foreign Member,12/05/1949
Schroter; Johann Hieronymus (1745 - 1816),Fellow,19/04/1798
Schroter; William (1640 - 1699),Original Fellow,17/09/1662
Schryver; Samuel Barnett (1869 - 1929),Fellow,10/05/1928
Schultz; Wolfram,Fellow,14/05/2009
Schumacher; Heinrich Christian (1780 - 1850),Foreign Member,12/04/1821
Schunck; Henry Edward (1820 - 1903),Fellow,6/06/1850
Schuster; Sir; Arthur (1851 - 1934),Fellow,12/06/1879
Schwabe; Samuel Heinrich (1789 - 1875),Foreign Member,26/03/1868
Schwann; Theodor Ambrose Hubert (1810 - 1882),Foreign Member,3/04/1879
Schwarzschild; Martin (1912 - 1997),Foreign Member,14/03/1996
Schwendener; Simon (1829 - 1919),Foreign Member,26/06/1913
Sciama; Dennis William (1926 - 1999),Fellow,17/03/1983
Sclater; John George,Fellow,18/03/1982
Sclater; Philip Lutley (1829 - 1913),Fellow,6/06/1861
Sclater-Booth; George (1826 - 1894); Baron Basing,Fellow,20/01/1876
Scoles; Giacinto,Fellow,15/05/1997
Scoresby; William (1789 - 1857),Fellow,17/06/1824
Scott; Alastair Ian (1928 - 2007),Fellow,16/03/1978
Scott; Alexander (1853 - 1947),Fellow,9/06/1898
Scott; David Alymer (1892 - 1971),Fellow,17/03/1949
Scott; Dukinfield Henry (1854 - 1934),Fellow,7/06/1894
Scott; Francis (1695 - 1751); 2nd Duke of Buccleuch,Fellow,12/03/1724
Scott; George (c 1721 - 1780),Fellow,10/03/1748
Scott; George Lewis (1708 - 1780),Fellow,5/05/1737
Scott; Henry Young Darracott (1822 - 1883),Fellow,3/06/1875
Scott; Hugh (1885 - 1960),Fellow,20/03/1941
Scott; James,Fellow,15/05/1997
Scott; James Floyd,Fellow,15/05/2008
Scott; John (1751 - 1838); 1st Earl of Eldon and Viscount Encombe,Fellow,14/02/1793
Scott; John Corse (fl 1779 - 1800),Fellow,16/01/1800
Scott; John Donald (1958 -),Fellow,15/05/2003
Scott; Robert Henry (1833 - 1916),Fellow,2/06/1870
Scott; Sir; Peter Markham (1909 - 1989),Statute 12,25/06/1987
Scott; Walter Francis (1806 - 1884); 5th Duke of Buccleuch and 7th Duke of Queensberry,Fellow,20/06/1833
Scott; William (1745 - 1836); Baron Stowell,Fellow,14/02/1793
Scriver; Charles Robert (1930 -),Fellow,14/03/1991
Scrope; George Julius Poulett (1797 - 1876),Fellow,7/12/1826
Scudamore; Sir; Charles (1779 - 1849),Fellow,15/01/1824
Seaborg; Glenn Theodore (1912 - 1999),Foreign Member,27/06/1985
Seale; John Barlow (1753 - 1838),Fellow,9/03/1786
Seally; John (c 1747 - 1795),Fellow,30/06/1791
Searle; George Frederick Charles (1864 - 1954),Fellow,11/05/1905
Seaton; Michael John (1923 - 2007),Fellow,16/03/1967
Seaward; Samuel (1800 - 1842),Fellow,10/06/1841
Seba; Albertus (1665 - 1736),Fellow,24/10/1728
Secchi; Angelo (1818 - 1878),Foreign Member,20/11/1856
Sedgwick; Adam (1785 - 1873),Fellow,1/02/1821
Sedgwick; Adam (1854 - 1913),Fellow,4/06/1886
Seeley; Harry Govier (1839 - 1909),Fellow,12/06/1879
Segal; Anthony Walter,Fellow,14/05/1998
Segal; Graeme Bryce,Fellow,18/03/1982
Segner; Johann Andreas von (1704 - 1777),Fellow,26/01/1738
Seip; Johann Philip (1686 - 1757),Fellow,1/07/1736
Seligman; Charles Gabriel (1873 - 1940),Fellow,15/05/1919
Sell; William James (1847 - 1915),Fellow,14/06/1900
Sellius; Godfrey (c 1704 - 1767),Fellow,3/05/1733
Selwyn; Alfred Richard Cecil (1824 - 1902),Fellow,4/06/1874
Selwyn; William (1806 - 1875),Fellow,7/06/1866
Semenov; Nikolai Nikolaevich (1896 - 1986),Foreign Member,24/04/1958
Sen; Ashoke,Fellow,14/05/1998
Senex; John (- 1740),Fellow,27/06/1728
Seppings; Sir; Robert (1767 - 1840),Fellow,10/11/1814
Sequeira Samuda; Isaac de (- 1729),Fellow,27/06/1723
Serenius; Jacob (1700 - 1776),Fellow,3/02/1732
Series; Caroline Mary,Fellow,28/04/2016
Series; George William (1920 - 1995),Fellow,18/03/1971
Serra; Joseph Correa de (1750 - 1823),Fellow,3/03/1796
Serre; Jean-Pierre,Foreign Member,25/04/1974
Seshadri; Conjeeveram Srirangachari,Fellow,17/03/1988
Seshadri; Thiruvenkata Rajendra (1900 - 1975),Fellow,24/03/1960
Seward; Sir; Albert Charles (1863 - 1941),Fellow,9/06/1898
Seward; William (1747 - 1799),Fellow,11/02/1779
Sewell; Robert Beresford Seymour (1880 - 1964),Fellow,03/05/1934
Sewell; Sir; John (c 1766 - 1833),Fellow,2/03/1820
Seymour; Edward Adolphus (1775 - 1855); 11th Duke of Somerset,Fellow,09/03/1797
Seymour; Edward James (1796 - 1866),Fellow,17/06/1841
Seymour; Lord; Webb John (1777 - 1819),Fellow,11/11/1802
Seytres; Joseph de (1688 - 1745); Marquis de Caumont,Fellow,13/11/1740
Shackleford; Richard Dickson (1743 - 1829),Fellow,28/06/1792
Shackleton; Lord; Edward Arthur Alexander (1911 - 1994),Statute 12,29/06/1989
Shackleton; Robert Millner (1909 - 2001),Fellow,18/03/1971
Shackleton; Sir; Nicholas John (1937 - 2006),Fellow,21/03/1985
Shadbolt; Nigel Richard,Fellow,04/05/2017
Shadwell; Lancelot (- 1815),Fellow,4/06/1778
Shadwell; Sir; Charles Frederick Alexander (1814 - 1886),Fellow,6/06/1861
Shadwell; Sir; John (1671 - 1747),Fellow,3/12/1701
Shaen; Sir; James (- 1695),Original Fellow,20/05/1663
Shafarevich; Igor Rostislavovich,Foreign Member,09/04/1981
Shallice; Timothy,Fellow,14/03/1996
Shamir; Adi,Foreign Member,09/05/2018
Shanks; Ian Alexander,Fellow,15/03/1984
Shannon; Claude Elwood (1916 - 2001),Foreign Member,20/06/1991
Shard; Isaac Pacatus (- 1766),Fellow,24/01/1751
Sharma; Man Mohan,Fellow,15/03/1990
Sharp; David (1840 - 1922),Fellow,5/06/1890
Sharp; Paul Martin,Fellow,02/05/2013
Sharp; Philip Allen,Foreign Member,19/05/2011
Sharp; Richard (1759 - 1835),Fellow,12/06/1806
Sharp; Samuel (c 1700 - 1778),Fellow,13/04/1749
Sharp; William (1728 - 1810),Fellow,20/04/1769
Sharp; William (1805 - 1896),Fellow,7/05/1840
Sharpe; Daniel (1806 - 1856),Fellow,6/06/1850
Sharpe; Fane William (c 1727 - 1771),Fellow,5/07/1764
Sharpe; Gregory (1713 - 1771),Fellow,9/05/1754
Sharpe; John (c 1769 - 1834),Fellow,13/04/1826
Sharpey; William (1802 - 1880),Fellow,9/05/1839
Sharpey-Schafer; Sir; Edward Albert (1850 - 1935),Fellow,6/06/1878
Shattock; Samuel George (1852 - 1924),Fellow,03/05/1917
Shatz; Carla,Foreign Member,19/05/2011
Shaw; Bernard Leslie,Fellow,16/03/1978
Shaw; George (1751 - 1813),Fellow,26/02/1789
Shaw; John (1776 - 1832),Fellow,11/02/1830
Shaw; Joseph (1671 - 1733),Fellow,30/11/1703
Shaw; Peter (1694 - 1763),Fellow,16/04/1752
Shaw; Sir; William Napier (1854 - 1945),Fellow,4/06/1891
Shaw; Thomas (1694 - 1751),Fellow,13/06/1734
Shaw; Trevor Ian (1928 - 1972),Fellow,18/03/1971
Shaw-Lefevre; George John (1831 - 1928); Baron Eversley,Fellow,26/01/1899
Shaw-Lefevre; Sir; John George (1797 - 1879),Fellow,16/11/1820
Shearer; Cresswell (1874 - 1941),Fellow,11/05/1916
Sheckman; Randy,Foreign Member,05/07/1905
Shee; Sir; George (1754 - 1825),Fellow,10/05/1810
Shee; Sir; Martin Archer (1769 - 1850),Fellow,21/04/1831
Sheepshanks; Richard (1794 - 1855),Fellow,1/04/1830
Sheers; Sir; Henry (- 1710),Fellow,10/02/1676
Sheldon; Gilbert (1598 - 1677),Fellow,22/03/1665
Sheldon; John (1752 - 1808),Fellow,29/04/1784
Sheldon; Roger Arthur,Fellow,30/04/2015
Sheldrick; George Michael,Fellow,10/05/2001
Shelvocke; George (- ? 1760),Fellow,10/03/1743
Sheng; Morgan Hwa-Tze,Fellow,17/05/2007
