Babbage; Charles (1791 - 1871); Mathematician,Fellow,14/03/1816
Baber; Henry Hervey (1775 - 1869),Fellow,23/05/1816
Babington; Benjamin Guy (1794 - 1866),Fellow,20/03/1828
Babington; Charles Cardale (1808 - 1895),Fellow,5/06/1851
Babington; William (1756 - 1833),Fellow,30/05/1805
Babkin; Boris Petrovich (1877 - 1950),Fellow,16/03/1950
Bache; Alexander Dallas (1806 - 1867),Foreign Member,24/05/1860
Back; Sir; George (1796 - 1878),Fellow,07/01/1847
Backlund; Jons Oskar (1846 - 1916),Foreign Member,09/11/1911
Bacon; Francis Thomas (1904 - 1992),Fellow,15/03/1973
Bacon; John (- 1752),Fellow,24/01/1751
Bacon; Thomas (? 1664 - 1736),Fellow,15/03/1722
Bacon; Vincent (- 1739),Fellow,9/11/1732
Baddeley; Alan David (1934 -),Fellow,11/03/1993
Baddiley; Sir; James,Fellow,16/03/1961
Badham; Charles (1780 - 1845),Fellow,12/03/1818
Badyal; JasPal Singh,Fellow,28/04/2016
Baer; Karl Ernst von (1792 - 1876),Foreign Member,15/06/1854
Baeyer; Johann Friedrich Wilhelm Adolf von (1835 - 1917),Foreign Member,10/12/1885
Bagenall; Nicholas (1629 - 1712),Fellow,23/11/1664
Baglivi; Giorgio (1668 - 1707),Fellow,6/07/1698
Bagnall; John (fl 1774),Fellow,8/12/1774
Bagnold; Ralph Alger (1896 - 1990),Fellow,16/03/1944
Bagshawe; Kenneth Dawson,Fellow,16/03/1989
Bai; Chunli,Foreign Member,30/04/2014
Bailey; Arthur (- 1712),Fellow,30/11/1683
Bailey; Kenneth (1909 - 1963),Fellow,19/03/1953
Bailey; Richard William (1885 - 1957),Fellow,17/03/1949
Bailey; Sir; Edward Battersby (1881 - 1965),Fellow,15/05/1930
Baillie; David (- 1861),Fellow,11/02/1836
Baillie; John (1772 - 1833),Fellow,5/06/1817
Baillie; Matthew (1761 - 1823),Fellow,3/06/1790
Baillon; Henri Ernest (1827 - 1895),Foreign Member,26/04/1894
Baillou (fl 1749); Chevalier de,Fellow,2/11/1749
Baily; Edward Hodges (1788 - 1867),Fellow,13/01/1842
Baily; Francis (1774 - 1844); Astronomer,Fellow,22/02/1821
Bainbridge; Francis Arthur (1874 - 1921),Fellow,15/05/1919
Baines; Sir; Thomas (c 1622 - 1680),Original Fellow,20/05/1663
Baird; Andrew (1757 - 1843),Fellow,11/12/1828
Baird; Andrew Wilson (1842 - 1908),Fellow,4/06/1885
Baird; William (1803 - 1872),Fellow,6/06/1867
Bairstow; Sir; Leonard (1880 - 1963),Fellow,03/05/1917
Baker; Alan (1939 - 2018),Fellow,15/03/1973
Baker; Henry (1698 - 1774); Naturalist and Poet,Fellow,12/03/1741
Baker; Henry Frederick (1866 - 1956),Fellow,9/06/1898
Baker; Herbert Brereton (1862 - 1935),Fellow,05/06/1902
Baker; John (1736 - 1818),Fellow,13/12/1810
"Baker; John Fleetwood (1901 - 1985); Baron Baker of Windrush, Gloucestershire",Fellow,15/03/1956
Baker; John Gilbert (1834 - 1920),Fellow,6/06/1878
Baker; John Randal (1900 - 1984),Fellow,20/03/1958
Baker; John Wynn (- 1775),Fellow,17/02/1771
Baker; Peter Frederick (1939 - 1987),Fellow,18/03/1976
Baker; Raymond,Fellow,10/03/1994
Baker; Sir; Benjamin (1840 - 1907),Fellow,5/06/1890
Baker; Sir; Frederick Francis (1772 - 1830),Fellow,14/03/1811
Baker; Sir; George (1722 - 1809),Fellow,4/02/1762
Baker; Sir; Samuel White (1821 - 1893),Fellow,3/06/1869
Baker; Thomas (1625 - 1690),Fellow,19/11/1684
Baker; Wilson (1900 - 2002),Fellow,21/03/1946
